YEAR,COUNTRY_CODE,COUNTRY,CATEGORY_CODE,CATEGORY,PARENT,VALUE,UNIT,FOOTNOTES
2014,19,Luxembourg,GF0803,Broadcasting and publishing services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF0803,Broadcasting and publishing services,GF08,0.4,Percentage of gross domestic product (GDP),
2014,20,Malta,GF0803,Broadcasting and publishing services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF0803,Broadcasting and publishing services,GF08,0.2,Percentage of gross domestic product (GDP),
2014,1,Austria,GF0803,Broadcasting and publishing services,GF08,0.3,Percentage of gross domestic product (GDP),
2014,23,Poland,GF0803,Broadcasting and publishing services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF0803,Broadcasting and publishing services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,25,Romania,GF0803,Broadcasting and publishing services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF0803,Broadcasting and publishing services,GF08,0.4,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF0803,Broadcasting and publishing services,GF08,0.2,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF0803,Broadcasting and publishing services,GF08,0.3,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF0803,Broadcasting and publishing services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF0803,Broadcasting and publishing services,GF08,0.2,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF0803,Broadcasting and publishing services,GF08,0.2,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF0803,Broadcasting and publishing services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF0803,Broadcasting and publishing services,GF08,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF0804,Religious and other community services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF0804,Religious and other community services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,6,Czech Republic,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF0804,Religious and other community services,GF08,0.5,Percentage of gross domestic product (GDP),
2014,11,Germany,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,12,Greece,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,28,Spain,GF0804,Religious and other community services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,10,France,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF0804,Religious and other community services,GF08,0.2,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF0804,Religious and other community services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF0804,Religious and other community services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,19,Luxembourg,GF0804,Religious and other community services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF0804,Religious and other community services,GF08,0.3,Percentage of gross domestic product (GDP),
2014,20,Malta,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF0804,Religious and other community services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,1,Austria,GF0804,Religious and other community services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,23,Poland,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,25,Romania,GF0804,Religious and other community services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF0804,Religious and other community services,GF08,0.1,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF0804,Religious and other community services,GF08,0.1,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF0804,Religious and other community services,GF08,0.2,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF0804,Religious and other community services,GF08,0.0,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF0804,Religious and other community services,GF08,0.3,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF0804,Religious and other community services,GF08,0.3,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF0804,Religious and other community services,GF08,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF0805,"R&D Recreation, culture and religion",GF08,:,Percentage of gross domestic product (GDP),z
2014,6,Czech Republic,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,11,Germany,GF0805,"R&D Recreation, culture and religion",GF08,0.1,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,12,Greece,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,28,Spain,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,10,France,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF0805,"R&D Recreation, culture and religion",GF08,:,Percentage of gross domestic product (GDP),z
2014,19,Luxembourg,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,20,Malta,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,1,Austria,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,23,Poland,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,25,Romania,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF0805,"R&D Recreation, culture and religion",GF08,0.0,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF0805,"R&D Recreation, culture and religion",GF08,0.1,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF0805,"R&D Recreation, culture and religion",GF08,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF0806,"Recreation, culture and religion n.e.c.",GF08,:,Percentage of gross domestic product (GDP),z
2014,6,Czech Republic,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,11,Germany,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.2,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,12,Greece,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.2,Percentage of gross domestic product (GDP),
2014,28,Spain,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,10,France,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,19,Luxembourg,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2014,20,Malta,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.2,Percentage of gross domestic product (GDP),
2014,1,Austria,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,23,Poland,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2014,25,Romania,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.0,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF0806,"Recreation, culture and religion n.e.c.",GF08,0.1,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF0806,"Recreation, culture and religion n.e.c.",GF08,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF09,Education,,6.3,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF09,Education,,4.1,Percentage of gross domestic product (GDP),
2014,6,Czech Republic,GF09,Education,,5.1,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF09,Education,,7.1,Percentage of gross domestic product (GDP),
2014,11,Germany,GF09,Education,,4.2,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF09,Education,,5.7,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF09,Education,,4.8,Percentage of gross domestic product (GDP),
2014,12,Greece,GF09,Education,,4.4,Percentage of gross domestic product (GDP),
2014,28,Spain,GF09,Education,,4.1,Percentage of gross domestic product (GDP),
2014,10,France,GF09,Education,,5.5,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF09,Education,,4.7,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF09,Education,,4.0,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF09,Education,,5.7,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF09,Education,,5.9,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF09,Education,,5.4,Percentage of gross domestic product (GDP),
2014,19,Luxembourg,GF09,Education,,5.3,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF09,Education,,5.1,Percentage of gross domestic product (GDP),
2014,20,Malta,GF09,Education,,5.6,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF09,Education,,5.4,Percentage of gross domestic product (GDP),
2014,1,Austria,GF09,Education,,5.0,Percentage of gross domestic product (GDP),
2014,23,Poland,GF09,Education,,5.3,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF09,Education,,6.1,Percentage of gross domestic product (GDP),
2014,25,Romania,GF09,Education,,3.0,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF09,Education,,6.0,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF09,Education,,4.1,Percentage of gross domestic product (GDP),
2014,9,Finland,GF09,Education,,6.4,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF09,Education,,6.6,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF09,Education,,5.4,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF09,Education,,7.6,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF09,Education,,5.1,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF09,Education,,5.8,Percentage of gross domestic product (GDP),p
2014,2,Belgium,GF0901,Pre-primary and primary education,GF09,2.1,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF0901,Pre-primary and primary education,GF09,0.9,Percentage of gross domestic product (GDP),
2014,6,Czech Republic,GF0901,Pre-primary and primary education,GF09,1.0,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF0901,Pre-primary and primary education,GF09,3.2,Percentage of gross domestic product (GDP),
2014,11,Germany,GF0901,Pre-primary and primary education,GF09,1.2,Percentage of gross domestic product (GDP),
